ANO;BIMESTRE;COMPONENTE;CURSO;QT
2025;4;946038;946;54
2025;4;916049;917;4
2025;3;900014;912;613
2025;3;912122;912;792
2025;3;907112;908;49
2025;3;907119;908;20
2025;3;908143;908;25
2025;4;999214;908;11
2025;3;918112;918;100
2025;3;918158;918;106
2025;4;916058;917;17
2025;4;999219;917;17
2025;3;900012;906;2
2025;3;906072;906;1
2025;3;998001;951;298
2025;3;918112;948;1333
2025;4;918114;948;910
2025;3;918121;948;447
2025;3;947001;948;863
2025;3;918114;948;533
2025;3;948048;948;327
2025;3;906077;901;10
2025;3;906089;901;13
2025;3;912110;901;14
2025;3;999217;945;6
2025;4;999212;925;19
2025;3;907142;907;754
2025;3;904094;924;21
2025;4;904098;924;13
2025;4;999216;924;12
2025;4;999212;948;163
2025;4;700254;700;13
2025;3;906052;907;32
2025;3;947012;948;228
2025;3;907114;908;23
2025;3;912111;912;347
2025;3;912126;912;464
2025;4;912134;912;80
2025;4;999213;912;80
2025;4;926061;944;66
2025;4;999204;944;66
2025;3;912123;912;312
2025;3;912107;907;179
2025;3;907087;907;26
2025;3;912133;909;223
2025;3;999203;909;80
2025;3;912120;971;11
2025;4;906087;901;10
2025;4;918115;958;141
2025;3;999204;958;145
2025;4;999202;951;117
2025;4;904114;938;11
2025;4;962007;938;11
2025;4;962013;938;10
2025;3;918003;941;31
2025;3;918055;941;16
2025;3;918100;941;31
2025;3;919051;941;40
2025;3;941022;941;18
2025;3;918099;941;10
2025;3;947017;948;184
2025;4;999218;948;55
2025;3;907091;931;4
2025;3;907095;931;4
2025;4;999204;987;327
2025;3;999207;993;13
2025;4;999209;993;6
2025;3;918110;675;92
2025;4;918123;675;82
2025;4;925100;909;63
2025;3;999228;909;72
2025;3;941006;941;24
2025;3;900015;912;403
2025;3;912114;912;309
2025;4;912147;912;165
2025;3;999228;912;610
2025;4;944043;944;31
2025;4;999216;913;62
2025;3;999218;924;28
2025;4;913082;913;78
2025;4;999212;913;79
2025;3;904113;929;6
2025;4;904115;929;6
2025;4;986001;986;38
2025;3;984003;902;1
2025;3;700244;700;22
2025;4;948013;948;242
2025;3;999210;948;115
2025;3;926075;977;127
2025;3;977004;977;55
2025;4;977005;977;33
2025;3;985002;977;80
2025;3;999206;977;33
2025;3;919108;919;62
2025;3;941039;919;61
2025;3;999215;919;59
2025;3;999209;925;24
2025;3;919046;919;47
2025;3;919058;919;7
2025;3;919060;919;48
2025;3;999204;998;50
2025;4;999202;993;16
2025;4;999205;913;323
2025;3;907120;908;21
2025;3;907077;907;11
2025;3;900017;907;778
2025;3;912130;912;519
2025;3;912141;912;233
2025;3;916032;916;3
2025;3;986011;986;14
2025;3;993004;986;14
2025;4;999216;986;14
2025;3;999228;986;13
2025;3;918146;918;119
2025;4;918154;918;49
2025;4;907109;993;17
2025;3;953069;953;319
2025;4;915035;915;10
2025;4;907132;907;656
2025;4;999210;987;333
2025;4;907115;907;352
2025;3;912122;957;98
2025;3;907109;931;92
2025;4;907138;931;82
2025;3;925097;925;13
2025;3;925109;925;11
2025;3;918114;941;235
2025;3;918116;941;96
2025;3;912114;958;122
2025;4;912123;958;70
2025;3;913079;958;107
2025;4;905052;930;24
2025;3;918033;918;26
2025;3;904100;914;13
2025;3;999210;914;5
2025;4;999233;914;4
2025;4;999218;903;14
2025;3;912107;953;261
2025;3;999202;953;172
2025;3;700211;700;1
2025;3;904059;905;3
2025;3;904067;905;5
2025;3;905046;905;4
2025;3;999206;960;19
2025;3;900014;941;91
2025;3;918123;941;111
2025;3;941048;941;37
2025;3;999228;941;37
2025;3;959016;966;85
2025;3;966024;966;123
2025;4;975013;966;32
2025;3;999202;966;66
2025;3;999217;966;45
2025;3;908053;908;3
2025;3;908059;908;3
2025;3;908076;908;3
2025;3;999234;902;18
2025;3;912132;912;418
2025;4;999225;904;3
2025;3;999236;904;6
2025;3;934062;926;168
2025;3;961019;926;625
2025;3;998001;926;378
2025;3;936022;942;69
2025;3;999202;942;58
2025;3;999205;942;35
2025;3;999227;942;53
2025;3;915033;941;42
2025;3;941052;941;50
2025;3;999218;941;50
2025;4;999219;941;50
2025;4;936018;942;37
2025;4;999204;942;36
2025;4;999240;942;37
2025;3;904097;905;53
2025;3;904100;905;27
2025;3;904101;905;22
2025;3;904102;905;22
2025;3;905048;905;72
2025;3;914026;905;92
2025;3;999233;905;44
2025;4;925109;911;6
2025;4;999204;947;43
2025;3;918134;918;151
2025;3;918137;918;58
2025;3;918139;918;134
2025;3;908140;920;3
2025;3;904105;905;38
2025;4;913075;959;30
2025;4;954020;959;30
2025;3;905048;930;34
2025;4;905050;930;18
2025;3;980235;908;10
2025;3;926075;946;134
2025;3;926076;946;97
2025;4;946008;946;89
2025;3;999206;946;60
2025;4;999207;996;14
2025;3;987025;987;36
2025;3;934063;944;65
2025;3;918108;919;59
2025;3;912122;952;112
2025;3;918073;941;20
2025;3;918102;941;8
2025;4;962007;962;9
2025;4;918052;918;7
2025;3;700210;700;7
2025;4;919044;919;19
2025;3;919070;919;40
2025;3;948049;947;40
2025;3;918062;941;27
2025;4;918065;941;27
2025;3;918122;919;236
2025;3;919090;919;92
2025;3;919102;919;81
2025;4;999240;919;18
2025;4;900015;904;1
2025;4;999217;904;1
2025;3;999211;919;44
2025;4;910105;951;53
2025;4;926063;951;93
2025;3;918060;918;86
2025;3;912071;912;80
2025;3;953058;912;53
2025;3;908129;915;23
2025;3;908130;915;23
2025;3;908139;915;23
2025;4;999203;915;14
2025;3;907112;904;12
2025;4;936022;942;18
2025;3;942046;942;11
2025;4;999215;942;8
2025;3;906077;906;52
2025;4;906085;906;16
2025;3;986014;986;39
2025;3;907112;906;67
2025;3;918078;918;4
2025;3;918083;918;54
2025;3;918090;918;84
2025;3;900014;944;105
2025;3;918059;918;15
2025;3;918095;918;40
2025;3;966034;966;29
2025;3;966036;966;18
2025;4;975011;975;5
2025;4;956013;956;22
2025;3;910107;902;14
2025;4;999218;902;9
2025;4;999234;902;9
2025;3;926061;937;66
2025;3;934005;934;7
2025;3;918115;941;199
2025;3;999204;941;117
2025;4;999205;941;111
2025;3;906080;901;12
2025;4;906090;901;12
2025;4;906092;901;12
2025;3;999200;973;31
2025;4;908157;960;22
2025;3;999209;960;23
2025;3;999227;960;24
2025;4;999207;700;33
2025;3;999204;961;31
2025;3;935013;935;10
2025;3;918065;941;4
2025;3;941032;941;9
2025;4;999208;953;110
2025;4;999210;953;110
2025;3;946009;946;58
2025;3;918115;684;29
2025;4;999207;684;22
2025;3;912094;912;55
2025;4;936018;936;12
2025;3;900014;953;232
2025;3;918110;918;135
2025;4;918129;917;4
2025;3;907074;907;4
2025;3;918116;919;107
2025;4;999227;919;18
2025;3;918108;949;98
2025;4;919076;949;27
2025;3;919104;919;12
2025;3;919019;919;25
2025;3;919024;919;35
2025;3;919043;919;57
2025;3;919047;919;27
2025;3;980237;919;14
2025;3;925110;925;9
2025;3;999236;925;10
2025;3;916031;919;18
2025;3;908139;948;406
2025;4;999207;948;258
2025;3;914012;905;4
2025;3;918031;918;31
2025;3;918049;918;20
2025;3;918079;918;39
2025;3;999216;916;3
2025;4;912108;912;283
2025;4;999216;942;16
2025;4;987019;987;104
2025;3;999210;987;138
2025;4;999227;998;13
2025;3;960023;960;11
2025;3;700234;700;1
2025;3;926026;926;147
2025;3;945006;945;14
2025;3;945007;945;26
2025;3;954018;945;9
2025;3;999240;945;59
2025;3;987033;987;28
2025;4;999218;987;41
2025;4;919048;919;35
2025;4;919050;919;26
2025;3;999211;998;14
2025;3;999227;998;27
2025;3;919021;919;24
2025;3;999239;911;1
2025;3;941039;963;60
2025;3;999210;963;9
2025;4;907113;905;54
2025;3;918118;947;75
2025;3;947041;947;68
2025;3;999211;947;44
2025;4;918141;918;84
2025;4;918143;918;80
2025;4;941047;941;46
2025;4;963009;941;47
2025;3;951019;951;34
2025;4;904102;905;34
2025;3;999211;905;36
2025;3;944039;944;20
2025;3;987020;987;304
2025;4;999212;987;176
2025;3;900015;953;110
2025;4;966027;966;10
2025;3;999211;944;48
2025;4;918170;918;32
2025;4;999234;906;10
2025;3;926076;926;302
2025;3;910103;910;18
2025;4;999214;910;18
2025;3;913048;913;29
2025;3;913067;913;29
2025;4;948010;948;68
2025;3;913054;913;3
2025;3;904062;904;1
2025;3;904073;904;1
2025;3;980235;904;1
2025;3;907115;914;40
2025;3;966025;967;221
2025;3;966031;967;335
2025;3;967020;967;338
2025;3;910103;926;174
2025;3;926068;926;148
2025;3;999213;926;112
2025;4;918124;675;72
2025;3;999204;675;67
2025;3;925098;911;9
2025;3;905013;905;4
2025;3;934062;964;65
2025;3;961022;964;19
2025;3;964009;964;4
2025;4;907115;700;48
2025;4;993000;935;5
2025;3;999212;935;6
2025;3;941040;941;72
2025;4;905053;905;17
2025;3;900011;918;9
2025;3;918019;918;25
2025;3;913052;913;25
2025;4;926006;926;190
2025;3;900014;910;32
2025;4;999202;910;14
2025;4;999240;964;35
2025;3;999216;951;17
2025;3;907057;907;1
2025;4;912132;953;132
2025;4;999203;953;126
2025;4;918115;949;69
2025;3;967023;949;113
2025;3;918004;918;2
2025;4;918108;967;97
2025;3;918115;947;86
2025;4;999207;947;47
2025;3;926036;926;78
2025;4;959020;959;24
2025;3;912074;912;2
2025;4;999209;948;102
2025;3;910102;910;6
2025;4;912133;909;94
2025;3;953068;938;24
2025;4;999240;938;15
2025;3;996002;996;18
2025;3;999204;996;69
2025;4;912145;965;7
2025;3;938017;965;14
2025;4;999206;965;6
2025;4;918111;918;77
2025;3;918120;997;33
2025;4;907113;914;32
2025;3;950024;971;26
2025;3;999203;971;21
2025;3;918120;941;39
2025;3;941049;941;10
2025;3;999160;914;1
2025;4;953066;953;134
2025;4;999240;953;134
2025;4;907114;905;8
2025;4;999233;905;8
2025;4;999207;950;17
2025;4;966025;954;34
2025;4;999208;954;33
2025;3;900013;912;50
2025;3;910103;902;2
2025;3;910131;902;2
2025;3;900010;919;11
2025;3;900011;919;9
2025;4;904101;905;39
2025;4;907111;905;53
2025;3;999214;926;40
2025;3;910102;947;249
2025;3;999204;947;187
2025;3;980232;923;1
2025;3;980235;923;1
2025;4;919081;999;25
2025;3;999206;999;15
2025;3;999204;993;48
2025;4;999205;993;39
2025;3;993009;993;17
2025;3;926062;944;63
2025;3;700184;903;1
2025;4;999228;941;12
2025;3;959019;959;16
2025;3;999204;959;35
2025;3;980230;925;5
2025;3;908150;915;16
2025;4;949002;949;31
2025;4;949004;949;29
2025;4;967024;949;31
2025;3;973007;973;27
2025;4;942036;942;34
2025;4;912140;909;166
2025;3;914031;914;10
2025;3;999234;914;22
2025;3;999203;957;80
2025;4;999240;957;44
2025;4;999202;956;17
2025;3;999171;905;2
2025;3;919076;949;78
2025;3;966024;949;79
2025;3;937004;937;48
2025;3;937040;937;98
2025;3;937041;937;96
2025;3;912120;925;16
2025;3;918112;997;50
2025;3;934029;937;4
2025;3;934040;937;6
2025;3;937048;937;41
2025;3;997001;675;30
2025;3;999211;675;25
2025;3;986000;986;25
2025;3;986019;986;14
2025;3;937008;937;34
2025;3;912071;915;5
2025;3;999205;926;92
2025;3;958008;958;59
2025;4;999228;958;29
2025;3;999205;919;39
2025;3;999203;919;29
2025;3;912124;912;65
2025;3;908155;915;8
2025;4;915032;915;5
2025;4;977020;977;45
2025;4;977022;977;45
2025;4;999212;977;29
2025;3;918153;918;25
2025;3;980235;916;4
2025;3;913079;952;73
2025;3;999228;952;59
2025;4;949007;967;30
2025;3;967023;967;159
2025;3;999217;967;163
2025;3;913076;957;62
2025;3;950026;957;47
2025;3;900010;937;24
2025;3;934005;937;1
2025;3;934032;937;1
2025;3;934044;937;1
2025;3;937005;937;1
2025;3;999196;937;2
2025;3;973002;973;40
2025;4;973009;973;13
2025;3;999206;973;13
2025;4;999207;973;13
2025;4;700247;700;14
2025;3;700257;700;5
2025;4;912091;912;4
2025;3;907086;934;21
2025;3;980225;934;12
2025;4;912144;958;91
2025;4;999217;910;6
2025;3;999209;951;107
2025;4;999204;935;11
2025;3;963009;956;25
2025;4;999210;956;22
2025;3;912121;972;44
2025;4;969003;972;29
2025;3;912126;956;43
2025;4;913079;956;10
2025;3;949020;956;25
2025;3;999202;956;27
2025;3;999205;956;16
2025;4;963007;958;95
2025;3;908065;915;4
2025;3;908085;915;1
2025;3;918070;915;1
2025;3;908049;915;2
2025;3;908094;915;3
2025;3;918018;915;4
2025;3;918131;964;13
2025;3;912082;966;1
2025;3;966016;966;1
2025;4;999208;958;92
2025;3;949018;949;46
2025;3;908107;908;2
2025;4;999210;941;41
2025;3;912113;956;26
2025;3;961019;987;1
2025;3;999212;987;4
2025;4;999219;987;2
2025;3;912110;945;27
2025;3;971000;972;25
2025;4;972002;972;23
2025;3;918127;915;14
2025;3;918129;915;22
2025;3;918115;915;9
2025;4;999214;996;10
2025;3;700240;935;19
2025;4;912144;913;126
2025;3;949006;949;42
2025;3;912144;938;34
2025;4;938011;938;26
2025;4;944051;944;20
2025;3;900011;908;3
2025;3;900012;908;2
2025;4;999240;962;8
2025;3;999227;975;33
2025;3;999202;915;14
2025;3;973017;973;6
2025;4;999213;941;14
2025;3;977021;977;3
2025;3;977023;977;3
2025;4;935012;935;4
2025;4;961019;998;35
2025;3;999200;998;40
2025;3;918111;675;31
2025;3;918123;675;36
2025;4;999211;977;16
2025;4;912111;964;43
2025;4;953066;964;43
2025;3;912054;912;30
2025;3;966030;966;11
2025;3;912119;952;17
2025;3;913074;952;19
2025;3;913090;952;18
2025;3;999210;952;15
2025;4;900015;944;41
2025;4;906080;916;2
2025;3;907114;916;7
2025;3;916049;916;12
2025;3;919093;916;5
2025;3;919080;999;5
2025;3;999131;941;2
2025;3;999202;998;37
2025;3;999164;918;6
2025;4;999206;926;67
2025;3;937017;937;14
2025;4;912126;957;45
2025;4;999213;926;35
2025;3;977009;977;85
2025;4;977010;977;73
2025;4;999210;977;55
2025;3;999204;936;24
2025;3;999210;997;26
2025;4;904110;929;2
2025;4;904111;929;2
2025;3;918106;999;26
2025;3;918110;999;50
2025;3;918115;999;61
2025;3;918123;999;9
2025;3;919082;999;21
2025;4;953063;941;30
2025;3;949001;949;60
2025;4;942030;942;43
2025;3;999227;964;25
2025;3;918122;676;112
2025;3;951008;951;64
2025;3;946003;946;7
2025;3;946026;946;14
2025;4;954022;954;19
2025;4;951013;951;20
2025;3;918070;918;3
2025;4;999207;994;12
2025;4;918135;676;9
2025;4;684003;684;25
2025;3;912111;965;12
2025;3;958007;965;6
2025;4;999212;999;9
2025;4;909060;909;35
2025;4;910113;998;12
2025;4;999207;998;12
2025;3;912140;957;13
2025;4;999240;905;26
2025;3;959016;969;26
2025;3;491219;4913;1
2025;4;926061;977;122
2025;4;906083;908;8
2025;4;949008;967;86
2025;4;977011;977;19
2025;3;999208;972;6
2025;3;999210;972;7
2025;3;904094;914;31
2025;3;913075;945;49
2025;4;918106;945;35
2025;4;945003;945;35
2025;3;946025;946;13
2025;3;999144;913;11
2025;3;918161;918;24
2025;3;900014;986;37
2025;4;912121;972;13
2025;3;999214;986;11
2025;4;959018;959;8
2025;3;904099;914;18
2025;3;999202;980;1
2025;3;900014;973;53
2025;3;994012;994;2
2025;3;906092;967;10
2025;3;918108;975;50
2025;4;967024;975;40
2025;3;975000;975;52
2025;3;912141;683;47
2025;3;999204;683;45
2025;3;999240;683;47
2025;4;968010;968;5
2025;3;900014;977;73
2025;3;912114;963;32
2025;3;999206;963;19
2025;4;999207;963;19
2025;4;908129;915;16
2025;3;900014;949;85
2025;4;907115;906;12
2025;4;999206;919;20
2025;4;997003;997;33
2025;4;949002;684;50
2025;3;941017;941;20
2025;3;912086;958;1
2025;3;913027;958;2
2025;4;949018;949;12
2025;3;966030;949;13
2025;3;999208;994;5
2025;3;935009;994;31
2025;4;994000;994;19
2025;4;999227;964;12
2025;3;934062;934;22
2025;3;900010;700;4
2025;4;918115;684;82
2025;3;960018;960;14
2025;4;999209;960;7
2025;4;999227;960;7
2025;4;912111;909;73
2025;3;999214;915;10
2025;4;947047;947;49
2025;3;914005;929;1
2025;3;929008;929;1
2025;4;999214;993;13
2025;3;919090;676;24
2025;3;912052;958;1
2025;3;912099;958;2
2025;4;987025;937;18
2025;3;945011;945;10
2025;4;936016;936;6
2025;4;918111;999;47
2025;4;912111;957;21
2025;4;912121;909;28
2025;4;912139;909;28
2025;4;999236;905;16
2025;4;919081;675;29
2025;3;909062;909;35
2025;4;912124;957;14
2025;3;938007;938;1
2025;3;953058;938;1
2025;3;912100;960;2
2025;3;960015;960;2
2025;3;908152;908;11
2025;3;999200;935;10
2025;3;908145;920;7
2025;4;908147;920;6
2025;4;908153;920;6
2025;3;997001;997;4
2025;3;936015;936;4
2025;3;956013;963;13
2025;3;913075;963;64
2025;4;904098;905;23
2025;3;968010;975;21
2025;4;953063;965;12
2025;3;950026;971;7
2025;3;904100;904;4
2025;4;904103;904;2
2025;4;904118;904;2
2025;3;934065;987;22
2025;3;969009;969;4
2025;3;900015;683;9
2025;3;912139;683;10
2025;3;999154;913;3
2025;4;908126;926;65
2025;3;904098;914;19
2025;3;966025;975;39
2025;3;953068;961;7
2025;3;961022;961;8
2025;4;961040;961;7
2025;3;999212;993;12
2025;3;999210;918;32
2025;3;916015;916;2
2025;3;914002;914;2
2025;4;904097;905;14
2025;3;999203;945;25
2025;4;925111;960;16
2025;3;999200;960;16
2025;4;999202;960;16
2025;3;954025;954;13
2025;3;966025;954;12
2025;4;684005;684;4
2025;4;684006;684;4
2025;3;947022;947;12
2025;3;980240;901;2
2025;4;964015;964;5
2025;3;900011;956;1
2025;3;912086;956;1
2025;3;908129;951;10
2025;4;999213;998;8
2025;3;999215;937;2
2025;4;966031;684;9
2025;4;976000;684;11
2025;4;999209;684;11
2025;4;999211;949;8
2025;3;491246;4909;9
2025;4;999228;956;10
2025;3;934061;934;17
2025;3;934065;934;18
2025;4;999204;997;30
2025;3;900010;930;1
2025;3;904040;930;3
2025;3;910069;910;2
2025;4;999206;906;5
2025;4;908139;915;4
2025;4;999217;915;4
2025;4;912103;913;3
2025;3;961007;964;1
2025;3;946037;946;4
2025;3;946038;946;4
2025;3;948052;948;19
2025;3;907086;908;1
2025;3;908055;908;1
2025;4;925109;925;16
2025;4;999225;925;16
2025;3;918000;919;7
2025;3;945020;945;4
2025;3;942056;942;2
2025;3;926045;926;1
2025;4;973013;973;15
2025;4;999206;973;15
2025;3;987005;934;16
2025;3;918003;919;17
2025;3;908126;915;6
2025;4;908155;915;5
2025;3;999214;914;4
2025;3;999225;914;2
2025;4;999209;959;7
2025;4;947022;947;4
2025;4;947027;947;6
2025;4;950024;966;58
2025;4;900015;908;11
2025;4;999206;966;16
2025;4;912118;945;1
2025;4;918138;960;24
2025;4;999204;960;24
2025;4;999203;969;12
2025;3;936022;936;6
2025;3;925081;925;1
2025;3;946001;946;4
2025;4;999240;700;24
2025;3;942051;942;13
2025;4;908126;915;11
2025;4;971002;971;4
2025;3;999208;971;4
2025;4;999215;945;2
2025;4;999234;700;9
2025;3;942001;942;2
2025;4;999208;916;2
2025;4;999236;916;2
2025;4;999205;906;42
2025;3;908141;915;23
2025;3;999212;908;9
2025;3;953053;953;1
2025;3;929017;930;1
2025;3;912140;938;6
2025;3;912141;938;4
2025;3;962008;938;9
2025;3;999217;938;7
2025;3;919093;999;8
2025;3;999203;934;15
2025;4;969003;996;11
2025;3;900015;904;7
2025;3;936016;936;3
2025;3;499901;4912;9
2025;4;999206;963;13
2025;4;999217;963;13
2025;3;919080;676;2
2025;3;967024;676;6
2025;3;964015;964;3
2025;3;999212;964;3
2025;3;938014;938;7
2025;4;904096;914;17
2025;4;904098;914;18
2025;3;999240;968;24
2025;4;945017;945;3
2025;3;966024;975;34
2025;4;700244;935;16
2025;3;925083;925;1
2025;3;904053;914;1
2025;4;910121;910;8
2025;3;700195;983;2
2025;3;980228;983;2
2025;4;999212;938;6
2025;3;925106;960;14
2025;3;908153;908;10
2025;4;999234;908;3
2025;4;964007;964;3
2025;3;918120;999;8
2025;4;999210;999;8
2025;3;999212;942;24
2025;4;999213;942;18
2025;3;906054;906;2
2025;3;907086;906;1
2025;4;945013;945;3
2025;3;910107;998;7
2025;4;910124;998;5
2025;3;936021;936;1
2025;4;907128;907;1
2025;3;919076;676;6
2025;3;999210;908;8
2025;4;935010;935;1
2025;4;999212;916;1
2025;3;967021;968;3
2025;4;907110;904;15
2025;4;912107;968;19
2025;3;918132;999;50
2025;4;900015;905;15
2025;3;900014;999;40
2025;3;999200;999;30
2025;4;999233;906;6
2025;4;918116;947;19
2025;3;968010;968;1
2025;3;905053;930;1
2025;4;999206;958;35
2025;3;900011;910;1
2025;3;907085;910;1
2025;3;910054;910;1
2025;3;910060;910;1
2025;3;910063;910;1
2025;3;980228;910;1
2025;3;971002;971;2
2025;3;999208;965;4
2025;4;938012;965;9
2025;3;980225;983;1
2025;4;907114;910;4
2025;4;910124;910;4
2025;3;906058;901;1
2025;3;980239;901;1
2025;3;909038;909;1
2025;3;909053;909;1
2025;4;999211;945;2
2025;3;912129;959;16
2025;4;999208;959;15
2025;3;905024;930;1
2025;3;929004;930;1
2025;4;938014;938;1
2025;4;999206;914;10
2025;4;942032;942;12
2025;4;912095;912;2
2025;3;916055;917;1
2025;4;958007;965;13
2025;3;999209;965;13
2025;4;904113;904;2
2025;3;999146;913;9
2025;3;999150;913;9
2025;3;999168;937;3
2025;3;999234;980;1
2025;4;934056;934;1
2025;4;912122;683;15
2025;4;908145;908;5
2025;4;999217;908;5
2025;3;962013;938;1
2025;4;910113;910;6
2025;4;999217;906;6
2025;4;941039;948;1
2025;4;904095;904;4
2025;4;999207;904;4
2025;4;999206;969;7
2025;3;918116;71;1
2025;4;999207;71;1
2025;3;700238;935;3
2025;3;999205;935;3
2025;4;968005;971;4
2025;3;999207;971;1
2025;4;999208;971;1
2025;3;700248;935;2
2025;4;938017;938;1
2025;4;960019;960;9
2025;4;999206;938;4
2025;4;999240;945;12
2025;4;953062;962;2
2025;4;907112;993;3
2025;4;900015;683;2
2025;4;949020;683;2
2025;4;999240;910;14
2025;3;919001;919;3
2025;3;999164;919;3
2025;4;904104;904;1
2025;3;999212;904;1
2025;4;999234;904;1
2025;4;912107;962;7
2025;3;900012;916;1
2025;3;916004;916;1
2025;3;916031;916;1
2025;3;916036;916;1
2025;3;980230;916;1
2025;3;980238;916;1
2025;3;980240;916;1
2025;3;918013;941;1
2025;3;953063;967;1
2025;3;944037;944;1
2025;4;999200;675;1
2025;4;907120;700;1
2025;4;900014;909;1
2025;4;941037;912;1
2025;4;900014;913;1
2025;4;918132;919;1
2025;4;908139;920;1
2025;4;904099;929;1
2025;4;904099;930;1
2025;4;905047;930;1
2025;4;700240;935;1
2025;4;953068;938;1
2025;4;999200;942;1
2025;4;926075;944;1
2025;4;999200;944;1
2025;4;912107;945;1
2025;4;912108;945;1
2025;4;999200;948;1
2025;4;900014;951;1
2025;4;999200;951;1
2025;4;999200;952;1
2025;4;900014;956;1
2025;4;912122;958;1
2025;4;925094;960;1
2025;4;912122;963;1
2025;4;941037;965;1
2025;4;912120;969;1
2025;4;900014;972;1
2025;4;900014;973;1
2025;4;918121;986;1
2025;3;490001;4913;1
2025;4;491240;4913;1
2025;4;491241;4913;1
2025;3;907126;907;379
2025;3;907137;907;547
2025;3;999240;987;1193
2025;3;926075;987;765
2025;3;912145;942;130
2025;3;999205;907;295
2025;4;949020;950;48
2025;3;954019;950;59
2025;3;999204;950;49
2025;4;953067;913;71
2025;4;912146;912;119
2025;4;700255;935;2
2025;3;999240;935;28
2025;3;912099;907;41
2025;4;907138;907;464
2025;4;904101;930;39
2025;3;905052;930;41
2025;3;913086;913;162
2025;4;987002;987;246
2025;4;987003;987;246
2025;3;900014;942;79
2025;3;907108;907;1528
2025;4;907142;907;259
2025;4;907143;907;259
2025;3;999212;907;277
2025;4;999213;907;259
2025;4;999205;912;685
2025;3;999240;912;1074
2025;3;904104;905;38
2025;3;907119;905;88
2025;3;999213;905;36
2025;4;999214;905;36
2025;3;900014;906;28
2025;3;906079;906;20
2025;3;906080;906;21
2025;3;907110;906;30
2025;4;912110;906;27
2025;3;999200;906;24
2025;4;912123;954;23
2025;4;953062;954;23
2025;3;999206;954;23
2025;4;907148;907;346
2025;3;999210;907;232
2025;4;999211;907;191
2025;3;910102;946;190
2025;3;999204;946;162
2025;3;999231;700;55
2025;3;951017;951;115
2025;4;946034;946;17
2025;3;999217;953;149
2025;3;916043;917;9
2025;3;918125;917;9
2025;3;912144;912;972
2025;3;907115;908;23
2025;3;908137;908;18
2025;3;908141;908;22
2025;4;908157;908;11
2025;3;999213;908;11
2025;3;999213;918;50
2025;3;916051;917;19
2025;3;906064;906;7
2025;4;999217;913;38
2025;3;910102;951;295
2025;3;918113;948;318
2025;3;948009;948;187
2025;4;907133;931;160
2025;3;948041;948;177
2025;3;948042;948;134
2025;4;999219;948;134
2025;3;906075;901;15
2025;3;906076;901;10
2025;3;912118;945;5
2025;3;999218;945;6
2025;4;907111;993;15
2025;3;907112;993;50
2025;3;700251;903;23
2025;3;999231;907;1161
2025;4;999204;906;18
2025;3;914026;924;17
2025;3;948047;948;302
2025;3;700248;700;26
2025;4;700252;700;14
2025;3;907114;700;25
2025;3;999211;700;17
2025;3;913038;913;40
2025;3;913070;913;66
2025;3;948040;948;253
2025;4;999214;948;217
2025;3;906083;908;10
2025;3;908126;908;7
2025;3;999201;908;15
2025;3;999214;908;7
2025;3;999213;912;288
2025;4;999214;987;283
2025;3;907086;907;42
2025;3;907093;907;70
2025;3;907143;907;798
2025;3;907094;907;34
2025;3;967021;975;34
2025;4;912110;967;28
2025;3;912111;909;54
2025;3;912140;909;76
2025;4;999205;907;1129
2025;4;926076;951;121
2025;3;938018;938;11
2025;4;999205;954;113
2025;3;999240;954;138
2025;4;912148;913;25
2025;3;999216;913;30
2025;3;912087;941;18
2025;3;918036;941;15
2025;4;941021;941;10
2025;4;948041;948;55
2025;3;971001;972;37
2025;3;907092;931;1
2025;3;907106;931;15
2025;4;999240;987;329
2025;4;948003;948;421
2025;3;918108;675;32
2025;4;999212;909;63
2025;3;941031;941;42
2025;4;912118;912;165
2025;3;944034;944;32
2025;4;944039;944;14
2025;3;999214;944;15
2025;3;913088;913;77
2025;3;912114;913;153
2025;3;999211;913;91
2025;3;904102;929;7
2025;4;904116;929;6
2025;4;986002;986;39
2025;4;986003;986;21
2025;3;900014;700;54
2025;3;907108;700;95
2025;3;907112;700;89
2025;4;949013;949;39
2025;3;948046;948;550
2025;3;926061;977;29
2025;3;961019;977;32
2025;3;916033;919;30
2025;3;918080;919;27
2025;3;919049;919;50
2025;3;926061;998;62
2025;3;934062;998;69
2025;3;926070;926;132
2025;4;999231;993;16
2025;4;912132;913;312
2025;3;946021;946;74
2025;3;907113;908;28
2025;3;913062;913;34
2025;4;912141;912;313
2025;3;949020;912;393
2025;4;999210;912;314
2025;3;916033;916;3
2025;3;918018;916;2
2025;4;986029;986;24
2025;4;918145;918;51
2025;4;918149;918;50
2025;3;999227;918;78
2025;3;942061;942;66
2025;4;953064;953;263
2025;3;980227;905;4
2025;3;980229;905;7
2025;3;999159;905;4
2025;3;915033;915;10
2025;4;915037;915;10
2025;3;956013;915;13
2025;3;999218;915;11
2025;4;999230;915;10
2025;4;987014;987;320
2025;3;910113;902;16
2025;3;700240;903;14
2025;4;700246;903;13
2025;3;912129;957;56
2025;3;941037;957;96
2025;3;999209;957;50
2025;3;900012;942;5
2025;3;912075;942;4
2025;4;907139;931;81
2025;4;907155;931;81
2025;3;925104;925;19
2025;4;919076;941;135
2025;3;905025;930;2
2025;3;930002;930;3
2025;4;999215;918;21
2025;3;700246;903;16
2025;3;918012;918;35
2025;3;918029;918;49
